date,equity_$
2019-10-21,541708.77
2019-10-22,541759.55
2019-10-23,541336.65
2019-10-24,542817.82
2019-10-25,543434.97
2019-10-28,543784.56
2019-10-29,543681.17
2019-10-30,543712.89
2019-10-31,543744.43
2019-11-01,543999.96
2019-11-04,544145.85
2019-11-05,544152.68
2019-11-06,544154.62
2019-11-07,544159.9
2019-11-08,544161.71
2019-11-11,544162.35
2019-11-12,544162.47
2019-11-13,544162.47
2019-11-14,544162.47
2019-11-15,543870.44
2019-11-18,544018.0
2019-11-19,544306.1
2019-11-20,544513.08
2019-11-21,544189.46
2019-11-22,544183.37
2019-11-25,545713.41
2019-11-26,545699.32
2019-11-27,546059.72
2019-11-29,545692.68
2019-12-02,544978.58
2019-12-03,544213.04
2019-12-04,542302.73
2019-12-05,541455.31
2019-12-06,543652.1
2019-12-09,542155.91
2019-12-10,542780.66
2019-12-11,545451.06
2019-12-12,546724.02
2019-12-13,546950.49
2019-12-16,547216.27
2019-12-17,547275.1
2019-12-18,547342.27
2019-12-19,547515.94
2019-12-20,547267.01
2019-12-23,547891.96
2019-12-24,547943.4
2019-12-26,548631.37
2019-12-27,548581.32
2019-12-30,547858.32
2019-12-31,548582.66
2020-01-02,549758.87
2020-01-03,549151.31
2020-01-06,548833.73
2020-01-07,549643.7
2020-01-08,549885.46
2020-01-09,550143.86
2020-01-10,550318.41
2020-01-13,550435.62
2020-01-14,550438.72
2020-01-15,550437.7
2020-01-16,550440.37
2020-01-17,550154.7
2020-01-21,549098.69
2020-01-22,549697.94
2020-01-23,550082.68
2020-01-24,549270.75
2020-01-27,543929.78
2020-01-28,547878.23
2020-01-29,545561.62
2020-01-30,544396.31
2020-01-31,539161.34
2020-02-03,541559.98
2020-02-04,546015.18
2020-02-05,549310.77
2020-02-06,549460.12
2020-02-07,543826.24
2020-02-10,544947.74
2020-02-11,549634.77
2020-02-12,549829.91
2020-02-13,549251.39
2020-02-14,549042.24
2020-02-18,547673.34
2020-02-19,549639.3
2020-02-20,549423.65
2020-02-21,546342.35
2020-02-24,540750.45
2020-02-25,537973.21
2020-02-26,539985.91
2020-02-27,527733.0
2020-02-28,535743.38
2020-03-02,542722.34
2020-03-03,537451.68
2020-03-04,545566.41
2020-03-05,545732.03
2020-03-06,542649.89
2020-03-09,528503.17
2020-03-10,541510.34
2020-03-11,531448.05
2020-03-12,500469.68
2020-03-13,530042.23
2020-03-16,476082.09
2020-03-17,502245.81
2020-03-18,478174.94
2020-03-19,489634.79
2020-03-20,482764.43
2020-03-23,484828.19
2020-03-24,493098.11
2020-03-25,493395.89
2020-03-26,496005.21
2020-03-27,495076.16
2020-03-30,496960.11
2020-03-31,497291.88
2020-04-01,496597.92
2020-04-02,498102.78
2020-04-03,498142.6
2020-04-06,499499.41
2020-04-07,499635.46
2020-04-08,499877.25
2020-04-09,499915.29
2020-04-13,500009.51
2020-04-14,500049.71
2020-04-15,500051.79
2020-04-16,500052.07
2020-04-17,499269.1
2020-04-20,498732.08
2020-04-21,495013.21
2020-04-22,500059.07
2020-04-23,499886.95
2020-04-24,501816.07
2020-04-27,503181.62
2020-04-28,502299.06
2020-04-29,505098.59
2020-04-30,504782.12
2020-05-01,502883.8
2020-05-04,505062.4
2020-05-05,506037.53
2020-05-06,507063.92
2020-05-07,507745.71
2020-05-08,508427.14
2020-05-11,508622.73
2020-05-12,508572.74
2020-05-13,508800.93
2020-05-14,509049.33
2020-05-15,508576.17
2020-05-18,510961.75
2020-05-19,510799.5
2020-05-20,512186.0
2020-05-21,511681.11
2020-05-22,512022.72
2020-05-26,511948.9
2020-05-27,512052.33
2020-05-28,511825.83
2020-05-29,512829.75
2020-06-01,513054.87
2020-06-02,513531.12
2020-06-03,513728.15
2020-06-04,513745.55
2020-06-05,514194.65
2020-06-08,514259.57
2020-06-09,514447.81
2020-06-10,514559.94
2020-06-11,514447.13
2020-06-12,514535.62
2020-06-15,514570.11
2020-06-16,514577.12
2020-06-17,514577.74
2020-06-18,514577.74
2020-06-19,514195.69
2020-06-22,516016.3
2020-06-23,516216.88
2020-06-24,515376.96
2020-06-25,516457.48
2020-06-26,515358.75
2020-06-29,516136.62
2020-06-30,517738.74
2020-07-01,517769.1
2020-07-02,518340.39
2020-07-06,518772.83
2020-07-07,518761.86
2020-07-08,518952.71
2020-07-09,518967.88
2020-07-10,518970.45
2020-07-13,518968.16
2020-07-14,518971.18
2020-07-15,518971.3
2020-07-16,518971.3
2020-07-17,518568.65
2020-07-20,520249.41
2020-07-21,519945.38
2020-07-22,520387.48
2020-07-23,518777.95
2020-07-24,519325.48
2020-07-27,520642.05
2020-07-28,519900.54
2020-07-29,520725.43
2020-07-30,521612.83
2020-07-31,522127.11
2020-08-03,523040.62
2020-08-04,523156.06
2020-08-05,523283.64
2020-08-06,523105.92
2020-08-07,522971.73
2020-08-10,522687.81
2020-08-11,522266.55
2020-08-12,522935.53
2020-08-13,522732.23
2020-08-14,521834.21
2020-08-17,522310.83
2020-08-18,522062.65
2020-08-19,521951.23
2020-08-20,521701.39
2020-08-21,523170.71
2020-08-24,524310.85
2020-08-25,525240.47
2020-08-26,526155.4
2020-08-27,526159.49
2020-08-28,527000.99
2020-08-31,527052.06
2020-09-01,527733.81
2020-09-02,527996.93
2020-09-03,527555.31
2020-09-04,527038.58
2020-09-08,524419.55
2020-09-09,527563.11
2020-09-10,526832.6
2020-09-11,526772.4
2020-09-14,527933.78
2020-09-15,528416.19
2020-09-16,528282.84
2020-09-17,528306.72
2020-09-18,528013.04
2020-09-21,529165.76
2020-09-22,530291.51
2020-09-23,527870.29
2020-09-24,529259.37
2020-09-25,530786.54
2020-09-28,532313.49
2020-09-29,532646.61
2020-09-30,533340.29
2020-10-01,533953.3
2020-10-02,533522.55
2020-10-05,534478.44
2020-10-06,534482.02
2020-10-07,534741.34
2020-10-08,534791.35
2020-10-09,534831.23
2020-10-12,534840.46
2020-10-13,534840.98
2020-10-14,534841.0
2020-10-15,534841.01
2020-10-16,534435.9
2020-10-19,533019.0
2020-10-20,533586.25
2020-10-21,532486.34
2020-10-22,533133.72
2020-10-23,534344.91
2020-10-26,532074.79
2020-10-27,533921.03
2020-10-28,527294.58
2020-10-29,527900.92
2020-10-30,524466.79
2020-11-02,524250.33
2020-11-03,527999.15
2020-11-04,534682.85
2020-11-05,537923.25
2020-11-06,539179.87
2020-11-09,538091.76
2020-11-10,534768.34
2020-11-11,538332.89
2020-11-12,538345.38
2020-11-13,538838.14
2020-11-16,539243.02
2020-11-17,539263.47
2020-11-18,539294.51
2020-11-19,539479.9
2020-11-20,538579.47
2020-11-23,542694.6
2020-11-24,544087.13
2020-11-25,545463.2
2020-11-27,546304.91
2020-11-30,546901.36
2020-12-01,547755.94
2020-12-02,547598.65
2020-12-03,547954.0
2020-12-04,547922.36
2020-12-07,548659.65
2020-12-08,548712.98
2020-12-09,548164.35
2020-12-10,548695.99
2020-12-11,549183.41
2020-12-14,549830.28
2020-12-15,550016.07
2020-12-16,550070.02
2020-12-17,550082.42
2020-12-18,549327.51
2020-12-21,552250.34
2020-12-22,552211.09
2020-12-23,552091.42
2020-12-24,552798.84
2020-12-28,551537.57
2020-12-29,550848.92
2020-12-30,553106.62
2020-12-31,551945.94
2021-01-04,551859.82
2021-01-05,554688.04
2021-01-06,551688.67
2021-01-07,556406.38
2021-01-08,557108.96
2021-01-11,557946.46
2021-01-12,558256.06
2021-01-13,558544.91
2021-01-14,558578.91
2021-01-15,558140.87
2021-01-19,561401.71
2021-01-20,562154.5
2021-01-21,562636.36
2021-01-22,564349.49
2021-01-25,564981.38
2021-01-26,564573.89
2021-01-27,562959.31
2021-01-28,564248.47
2021-01-29,563517.56
2021-02-01,564916.52
2021-02-02,565278.82
2021-02-03,565111.77
2021-02-04,565130.23
2021-02-05,565183.68
2021-02-08,565764.15
2021-02-09,565782.38
2021-02-10,565762.44
2021-02-11,565916.33
2021-02-12,565936.99
2021-02-16,565934.89
2021-02-17,565928.17
2021-02-18,565936.06
2021-02-19,564982.28
2021-02-22,561165.08
2021-02-23,558143.8
2021-02-24,560680.5
2021-02-25,548972.42
2021-02-26,553790.07
2021-03-01,559127.1
2021-03-02,555149.3
2021-03-03,546419.09
2021-03-04,532280.92
2021-03-05,539566.24
2021-03-08,523559.61
2021-03-09,544379.55
2021-03-10,541715.06
2021-03-11,559134.92
2021-03-12,559017.44
2021-03-15,563714.2
2021-03-16,564831.66
2021-03-17,565978.85
2021-03-18,554964.43
2021-03-19,559100.72
2021-03-22,561416.93
2021-03-23,559843.79
2021-03-24,555935.5
2021-03-25,557529.56
2021-03-26,561174.52
2021-03-29,560099.36
2021-03-30,561539.12
2021-03-31,565383.23
2021-04-01,566462.8
2021-04-05,567571.41
2021-04-06,567729.95
2021-04-07,567732.72
2021-04-08,568639.35
2021-04-09,569249.23
2021-04-12,569200.41
2021-04-13,569790.83
2021-04-14,569758.26
2021-04-15,569820.7
2021-04-16,569217.94
2021-04-19,566539.69
2021-04-20,565657.21
2021-04-21,569115.77
2021-04-22,566224.02
2021-04-23,569771.42
2021-04-26,572032.25
2021-04-27,571308.87
2021-04-28,571184.66
