date,equity_$
2020-07-30,558038.24
2020-07-31,557813.12
2020-08-03,559550.61
2020-08-04,560207.17
2020-08-05,560595.51
2020-08-06,560662.49
2020-08-07,560478.02
2020-08-10,560015.0
2020-08-11,557672.64
2020-08-12,561861.16
2020-08-13,561763.56
2020-08-14,559106.71
2020-08-17,560767.76
2020-08-18,560998.29
2020-08-19,561169.95
2020-08-20,561358.41
2020-08-21,561714.23
2020-08-24,562910.61
2020-08-25,563749.87
2020-08-26,564220.48
2020-08-27,564309.63
2020-08-28,564199.77
2020-08-31,564435.77
2020-09-01,565796.7
2020-09-02,566280.26
2020-09-03,564261.53
2020-09-04,562968.15
2020-09-08,558952.6
2020-09-09,564645.31
2020-09-10,563710.26
2020-09-11,563699.96
2020-09-14,565620.33
2020-09-15,566227.22
2020-09-16,566040.19
2020-09-17,566606.57
2020-09-18,566473.6
2020-09-21,567839.8
2020-09-22,568878.9
2020-09-23,567774.19
2020-09-24,569210.56
2020-09-25,569406.81
2020-09-28,571218.91
2020-09-29,571820.73
2020-09-30,572522.84
2020-10-01,572682.57
2020-10-02,572471.33
2020-10-05,574694.37
2020-10-06,574704.9
2020-10-07,575117.48
2020-10-08,575165.87
2020-10-09,574976.63
2020-10-12,575847.21
2020-10-13,576323.56
2020-10-14,576260.66
2020-10-15,576337.89
2020-10-16,576961.84
2020-10-19,575585.0
2020-10-20,576508.79
2020-10-21,575251.84
2020-10-22,576925.1
2020-10-23,578935.45
2020-10-26,576628.57
2020-10-27,578917.98
2020-10-28,569518.55
2020-10-29,571816.85
2020-10-30,564674.21
2020-11-02,565981.87
2020-11-03,567338.31
2020-11-04,568101.11
2020-11-05,568134.77
2020-11-06,567804.64
2020-11-09,563248.91
2020-11-10,553153.2
2020-11-11,565052.66
2020-11-12,565067.26
2020-11-13,567578.23
2020-11-16,569670.76
2020-11-17,571025.9
2020-11-18,571498.95
2020-11-19,572419.61
2020-11-20,572286.05
2020-11-23,575427.9
2020-11-24,576143.69
2020-11-25,576868.25
2020-11-27,576517.15
2020-11-30,577405.82
2020-12-01,578086.91
2020-12-02,572908.72
2020-12-03,578383.35
2020-12-04,580219.76
2020-12-07,584148.93
2020-12-08,584366.46
2020-12-09,583231.53
2020-12-10,584437.6
2020-12-11,585377.4
2020-12-14,586994.95
2020-12-15,587577.19
2020-12-16,588206.51
2020-12-17,589674.24
2020-12-18,589591.74
2020-12-21,592111.23
2020-12-22,592548.29
2020-12-23,592474.12
2020-12-24,593160.23
2020-12-28,591727.33
2020-12-29,590800.48
2020-12-30,593634.06
2020-12-31,589961.42
2021-01-04,589412.52
2021-01-05,591800.59
2021-01-06,588012.61
2021-01-07,592847.08
2021-01-08,593021.72
2021-01-11,594847.28
2021-01-12,594948.16
2021-01-13,595398.58
2021-01-14,595029.14
2021-01-15,595076.97
2021-01-19,597474.6
2021-01-20,597836.9
2021-01-21,597969.53
2021-01-22,597684.32
2021-01-25,600511.13
2021-01-26,600101.86
2021-01-27,596774.12
2021-01-28,600284.6
2021-01-29,599196.79
2021-02-01,600894.21
2021-02-02,598584.25
2021-02-03,600459.38
2021-02-04,601963.66
2021-02-05,603597.09
2021-02-08,606714.12
2021-02-09,607600.41
2021-02-10,607669.79
2021-02-11,607711.3
2021-02-12,607709.64
2021-02-16,604134.03
2021-02-17,601147.82
2021-02-18,597157.94
2021-02-19,611474.77
2021-02-22,607758.0
2021-02-23,604623.49
2021-02-24,609487.47
2021-02-25,591288.29
2021-02-26,600176.1
2021-03-01,602901.18
2021-03-02,602189.68
2021-03-03,598395.55
2021-03-04,582713.95
2021-03-05,590753.24
2021-03-08,584261.46
2021-03-09,593123.94
2021-03-10,593201.63
2021-03-11,595791.15
2021-03-12,595392.42
2021-03-15,597472.22
2021-03-16,597810.85
2021-03-17,598650.78
2021-03-18,596877.08
2021-03-19,600610.89
2021-03-22,603053.68
2021-03-23,602264.62
2021-03-24,598881.29
2021-03-25,602824.94
2021-03-26,605314.13
2021-03-29,605050.19
2021-03-30,606975.88
2021-03-31,609485.37
2021-04-01,609248.44
2021-04-05,611393.94
2021-04-06,611646.95
2021-04-07,611925.16
2021-04-08,613438.85
2021-04-09,613345.88
2021-04-12,613411.12
2021-04-13,615069.42
2021-04-14,614689.35
2021-04-15,615132.46
2021-04-16,614751.97
2021-04-19,612245.4
2021-04-20,611620.78
2021-04-21,616122.9
2021-04-22,612359.03
