date,equity_$
2022-05-03,391531.58
2022-05-04,392075.94
2022-05-05,391501.46
2022-05-06,391782.95
2022-05-09,390089.68
2022-05-10,391807.11
2022-05-11,388248.65
2022-05-12,389026.93
2022-05-13,395380.36
2022-05-16,395259.38
2022-05-17,398206.44
2022-05-18,396897.71
2022-05-19,398578.53
2022-05-20,399325.81
2022-05-23,400895.75
2022-05-24,400360.97
2022-05-25,402439.54
2022-05-26,403299.0
2022-05-27,403227.39
2022-05-31,404060.7
2022-06-01,403305.25
2022-06-02,406189.5
2022-06-03,405998.5
2022-06-06,406865.87
2022-06-07,408246.6
2022-06-08,405312.33
2022-06-09,400765.16
2022-06-10,392063.27
2022-06-13,385243.97
2022-06-14,384510.27
2022-06-15,391972.14
2022-06-16,383147.56
2022-06-17,387596.48
2022-06-21,388588.98
2022-06-22,389598.1
2022-06-23,390381.74
2022-06-24,390211.82
2022-06-27,389933.76
2022-06-28,385400.05
2022-06-29,385540.46
2022-06-30,384060.31
2022-07-01,387090.42
2022-07-05,389108.07
2022-07-06,389457.85
2022-07-07,389761.73
2022-07-08,389515.89
2022-07-11,386887.06
2022-07-12,388962.24
2022-07-13,390115.46
2022-07-14,390327.23
2022-07-15,392396.38
2022-07-18,393267.76
2022-07-19,395036.04
2022-07-20,395183.02
2022-07-21,395187.33
2022-07-22,394959.8
2022-07-25,395906.21
2022-07-26,392965.27
2022-07-27,397767.08
2022-07-28,397796.35
2022-07-29,390505.74
2022-08-01,392606.67
2022-08-02,392858.79
2022-08-03,393876.52
2022-08-04,393815.2
2022-08-05,393802.2
2022-08-08,395108.67
2022-08-09,394417.17
2022-08-10,397134.06
2022-08-11,397563.77
2022-08-12,397320.33
2022-08-15,398558.54
2022-08-16,399477.97
2022-08-17,399291.6
2022-08-18,400617.98
2022-08-19,400673.17
2022-08-22,397310.36
2022-08-23,398568.27
2022-08-24,400221.58
2022-08-25,403928.04
2022-08-26,401799.09
2022-08-29,401985.93
2022-08-30,401181.26
2022-08-31,401731.09
2022-09-01,401940.25
2022-09-02,399683.72
2022-09-06,399089.86
2022-09-07,400691.25
2022-09-08,401270.92
2022-09-09,401455.52
2022-09-12,402553.22
2022-09-13,396134.23
2022-09-14,396902.93
2022-09-15,395232.4
2022-09-16,397262.75
2022-09-19,398427.83
2022-09-20,396715.62
2022-09-21,396602.21
2022-09-22,391047.44
2022-09-23,387822.05
2022-09-26,385386.71
2022-09-27,387401.02
2022-09-28,389427.86
2022-09-29,388304.74
2022-09-30,385459.17
2022-10-03,387104.96
2022-10-04,387917.21
2022-10-05,387930.14
2022-10-06,387930.61
2022-10-07,387691.82
2022-10-10,382274.83
2022-10-11,380620.94
2022-10-12,383604.01
2022-10-13,385662.38
2022-10-14,377013.27
2022-10-17,379350.36
2022-10-18,379348.49
2022-10-19,379735.88
2022-10-20,379949.25
2022-10-21,379727.49
2022-10-24,380353.51
2022-10-25,382488.12
2022-10-26,382638.25
2022-10-27,382308.88
2022-10-28,382552.77
2022-10-31,380738.43
2022-11-01,381294.31
2022-11-02,375791.91
2022-11-03,370372.57
2022-11-04,368530.82
2022-11-07,370314.78
2022-11-08,371052.79
2022-11-09,370514.97
2022-11-10,371531.38
2022-11-11,371238.17
2022-11-14,371272.14
2022-11-15,372761.46
2022-11-16,371122.06
2022-11-17,372020.54
2022-11-18,373979.16
2022-11-21,370338.05
2022-11-22,372130.94
2022-11-23,374767.59
2022-11-25,376960.95
2022-11-28,376981.21
2022-11-29,376839.09
2022-11-30,379252.51
2022-12-01,380168.53
2022-12-02,378819.07
2022-12-05,378692.97
2022-12-06,377753.07
2022-12-07,379773.42
2022-12-08,381101.98
2022-12-09,381905.96
2022-12-12,382903.47
2022-12-13,383310.76
2022-12-14,383124.98
2022-12-15,378911.76
2022-12-16,377626.13
2022-12-19,377746.02
2022-12-20,377638.6
2022-12-21,378960.02
2022-12-22,377891.41
2022-12-23,379396.71
2022-12-27,379204.49
2022-12-28,378373.23
2022-12-29,380896.21
2022-12-30,380801.89
2023-01-03,382199.12
2023-01-04,382404.7
2023-01-05,382405.25
2023-01-06,382241.08
2023-01-09,383432.43
2023-01-10,384005.49
2023-01-11,384255.13
2023-01-12,384293.1
2023-01-13,384147.1
2023-01-17,384288.99
2023-01-18,381053.68
2023-01-19,379690.24
2023-01-20,385808.3
2023-01-23,387065.41
2023-01-24,387349.7
2023-01-25,387510.1
2023-01-26,387863.15
2023-01-27,387471.15
2023-01-30,386065.1
2023-01-31,388532.81
2023-02-01,389601.62
2023-02-02,389732.47
2023-02-03,389554.5
2023-02-06,383812.3
2023-02-07,386913.23
2023-02-08,378624.55
2023-02-09,373113.74
2023-02-10,379694.54
2023-02-13,380042.42
2023-02-14,378423.48
2023-02-15,380028.56
2023-02-16,379228.91
2023-02-17,374603.07
2023-02-21,371944.64
2023-02-22,370081.66
2023-02-23,371389.49
2023-02-24,368550.57
2023-02-27,368964.25
2023-02-28,369595.61
2023-03-01,370596.19
2023-03-02,371035.57
2023-03-03,370900.12
2023-03-06,371060.02
2023-03-07,369661.41
2023-03-08,371912.97
2023-03-09,372836.34
2023-03-10,372213.47
2023-03-13,371803.02
2023-03-14,373455.52
2023-03-15,373975.37
2023-03-16,374114.38
2023-03-17,373962.91
2023-03-20,373690.72
2023-03-21,373121.06
2023-03-22,372607.78
2023-03-23,375314.2
2023-03-24,375777.61
2023-03-27,375736.04
2023-03-28,376026.2
2023-03-29,377651.14
2023-03-30,377833.09
2023-03-31,377695.12
2023-04-03,378103.74
2023-04-04,378836.78
2023-04-05,378041.17
2023-04-06,379524.53
2023-04-10,379514.6
2023-04-11,379306.79
2023-04-12,379697.28
2023-04-13,381367.29
2023-04-14,381591.36
2023-04-17,382629.68
2023-04-18,382502.05
2023-04-19,381780.3
2023-04-20,380438.98
2023-04-21,381340.7
2023-04-24,380893.72
2023-04-25,376770.13
2023-04-26,378594.56
2023-04-27,382747.09
2023-04-28,382881.95
2023-05-01,381495.88
2023-05-02,376480.51
2023-05-03,377265.17
2023-05-04,379052.14
2023-05-05,384422.95
2023-05-08,384930.36
2023-05-09,365447.94
2023-05-10,357798.2
2023-05-11,355835.75
2023-05-12,348512.34
2023-05-15,349987.29
2023-05-16,349566.39
2023-05-17,350446.51
2023-05-18,351124.53
2023-05-19,351061.87
2023-05-22,352928.46
2023-05-23,352468.47
2023-05-24,352287.76
2023-05-25,345906.4
2023-05-26,353736.32
2023-05-30,355861.65
2023-05-31,356281.53
2023-06-01,356470.66
2023-06-02,356215.33
2023-06-05,354839.88
2023-06-06,357901.01
2023-06-07,358631.35
2023-06-08,359367.07
2023-06-09,359281.31
2023-06-12,360814.16
2023-06-13,361095.86
2023-06-14,361357.61
2023-06-15,361580.97
2023-06-16,361417.42
2023-06-20,360772.93
2023-06-21,354962.04
